time,volume,x,y,z,u_x,u_y,u_z,omega_x,omega_y,omega_z,area
23.42990654,0.52305194,3.20892768,41.5133867,2.28950854,-0.33651181,1.70076101,-0.20139564,0.0127363,-0.00797975,-0.0314508,3.72755904
23.4376947,0.52305136,3.20627603,41.52663808,2.287913,-0.34491314,1.70274481,-0.2085611,0.01326886,-0.00811699,-0.03195841,3.72367453
23.44548287,0.5230519,3.20355719,41.53990407,2.28626127,-0.3536154,1.70463708,-0.21580001,0.01374765,-0.00824636,-0.03244666,3.72156839
23.45327103,0.52305105,3.20077052,41.55318495,2.28455223,-0.36248147,1.70653502,-0.2232595,0.01415271,-0.00837503,-0.03289053,3.7205179
23.46105919,0.52305085,3.19791534,41.56648011,2.28278576,-0.37135823,1.70842576,-0.23047591,0.01448974,-0.00849296,-0.03325023,3.71672088
23.46884735,0.52305094,3.19499224,41.57979082,2.280962,-0.37988065,1.71040095,-0.23791572,0.0147699,-0.00859572,-0.03348578,3.71478862
23.47663551,0.52305123,3.19200221,41.59311586,2.27908171,-0.38834513,1.71228294,-0.24503643,0.01497215,-0.00868388,-0.03365072,3.7140137
23.48442368,0.5230515,3.18894672,41.60645471,2.27714628,-0.39666621,1.71405423,-0.25209539,0.01511124,-0.00874003,-0.03372263,3.70993928
23.49221184,0.52305161,3.18582735,41.61980778,2.2751565,-0.40472615,1.71579675,-0.25892757,0.01518551,-0.00877261,-0.0336992,3.70904802
23.5,0.52305177,3.18264566,41.63317428,2.27311429,-0.41263401,1.7174071,-0.26560752,0.0151935,-0.00878547,-0.0335796,3.708903
23.50778816,0.52305133,3.17940453,41.64655296,2.27102119,-0.41999165,1.71906095,-0.27197486,0.01512007,-0.00877045,-0.03331476,3.70494487
23.51557632,0.52305117,3.17610774,41.65994377,2.26887945,-0.42685991,1.72063918,-0.27804291,0.01500645,-0.00873421,-0.03294553,3.70328052
23.52336449,0.52305143,3.17275886,41.67334639,2.26669067,-0.43317048,1.72219947,-0.28404579,0.01483208,-0.00867116,-0.03247845,3.70281664
23.53115265,0.52305089,3.16936194,41.68676091,2.26445722,-0.43919622,1.72367469,-0.28961244,0.01458849,-0.00857676,-0.03196424,3.69989433
23.53894081,0.52304993,3.16592092,41.70018732,2.26218099,-0.4445387,1.72505179,-0.29489845,0.01429371,-0.00846687,-0.03136029,3.69902326
23.54672897,0.52304937,3.16244064,41.71362541,2.25986419,-0.44941793,1.72650163,-0.29998292,0.0139711,-0.00833375,-0.03069135,3.69879416
23.55451713,0.52304873,3.15892376,41.72707384,2.25750813,-0.45378703,1.72790562,-0.30494001,0.0135971,-0.00820192,-0.02996215,3.69616343
23.5623053,0.52304893,3.15537488,41.74053323,2.25511605,-0.45768946,1.72932969,-0.30933149,0.01316358,-0.00806964,-0.02918236,3.69555192
23.57009346,0.52304895,3.15179805,41.75400355,2.25269091,-0.46105163,1.73085073,-0.31338906,0.012692,-0.00792442,-0.02835679,3.69546105
23.57788162,0.52304895,3.14819601,41.76748552,2.25023455,-0.46406493,1.73238634,-0.3172733,0.01220025,-0.00777,-0.02749387,3.69322528
23.58566978,0.52304904,3.14457192,41.78097926,2.2477499,-0.46657384,1.73390172,-0.32066199,0.0116771,-0.00761223,-0.0265873,3.69266323
23.59345794,0.52304903,3.14092999,41.79448495,2.2452396,-0.46859038,1.7354726,-0.32379111,0.01115823,-0.0074574,-0.02564207,3.69269525
23.60124611,0.52304877,3.13727258,41.80800269,2.24270646,-0.47029833,1.73697605,-0.32649364,0.01061869,-0.00731178,-0.02464872,3.69076098
23.60903427,0.52304842,3.13360339,41.82153251,2.24015338,-0.47170755,1.73851168,-0.32893597,0.01008736,-0.00715938,-0.02362372,3.6900833
23.61682243,0.52304822,3.12992637,41.83507429,2.23758339,-0.47244992,1.74012777,-0.33089601,0.00956383,-0.007016,-0.02253446,3.69053448
23.62461059,0.52304779,3.1262453,41.84862821,2.23499935,-0.47278561,1.74170065,-0.33243571,0.00905483,-0.00686211,-0.02140315,3.68858193
23.63239875,0.52304792,3.12256398,41.86219438,2.23240419,-0.47250512,1.74333595,-0.33384469,0.00859889,-0.00670163,-0.0201867,3.68858617
23.64018692,0.52304781,3.11888748,41.87577383,2.22979922,-0.4715186,1.74497548,-0.3350174,0.00814029,-0.0065255,-0.0189204,3.6894422
23.64797508,0.52304806,3.11522005,41.88936643,2.22718707,-0.47014617,1.74665546,-0.33580742,0.00770628,-0.00635303,-0.01759636,3.68799325
23.65576324,0.52304833,3.1115673,41.90297293,2.22456953,-0.46785638,1.74839718,-0.33643043,0.00731748,-0.00617814,-0.01623227,3.68839275
23.6635514,0.52305101,3.10793495,41.91659294,2.22194776,-0.46475543,1.75042667,-0.33685358,0.00692093,-0.00599977,-0.01479005,3.68920032
23.67133956,0.52305144,3.10432786,41.93022687,2.219323,-0.46105134,1.75233991,-0.33734724,0.00656599,-0.00581948,-0.01333818,3.68812889
23.67912773,0.52305138,3.10075138,41.94387646,2.21669508,-0.45685944,1.75425217,-0.33742316,0.0061822,-0.00564177,-0.01185807,3.68862989
23.68691589,0.52305094,3.09721137,41.9575419,2.21406682,-0.45186128,1.75623976,-0.33750772,0.00579711,-0.00547541,-0.01035425,3.69017271
23.69470405,0.52305099,3.0937135,41.97122412,2.21143853,-0.44596625,1.75835612,-0.33743776,0.00541692,-0.00530991,-0.00885268,3.68895581
23.70249221,0.52305119,3.0902648,41.98492306,2.20881244,-0.43920916,1.76061106,-0.33709036,0.00503288,-0.0051645,-0.00736668,3.68962035
23.71028037,0.52305116,3.08687248,41.9986394,2.20619016,-0.4314819,1.76284409,-0.33625463,0.00461986,-0.00502445,-0.00591811,3.69188408
23.71806854,0.5230511,3.08354249,42.01237267,2.2035744,-0.42286649,1.76529069,-0.33527411,0.00420572,-0.00489681,-0.00452303,3.69062312
23.7258567,0.52305089,3.08028095,42.0261249,2.20096695,-0.41382571,1.76781336,-0.33410281,0.00377954,-0.00478861,-0.00323532,3.69238023
23.73364486,0.52305069,3.07709314,42.03989623,2.19836973,-0.4041685,1.77027132,-0.33279732,0.00335298,-0.00470165,-0.00203883,3.69410442
23.74143302,0.52305052,3.07398248,42.05368716,2.19578348,-0.39383296,1.77282968,-0.33126539,0.00292764,-0.00462128,-0.00096732,3.69329669
23.74922118,0.52305046,3.07095426,42.0674984,2.19321139,-0.3830795,1.77537605,-0.32921132,0.00248909,-0.00456788,-2.48e-05,3.69478599
23.75700935,0.52305044,3.06801144,42.08133018,2.19065566,-0.37216633,1.77795759,-0.32715474,0.00204005,-0.00454071,0.00075112,3.6967287
23.76479751,0.5230504,3.06515516,42.09518164,2.18811808,-0.36075254,1.78054383,-0.32454423,0.00159129,-0.00452843,0.00140285,3.69653026
23.77258567,0.52305052,3.06238742,42.10905338,2.18560153,-0.34936568,1.78314792,-0.32164385,0.00114422,-0.00452679,0.00188027,3.69763009
23.78037383,0.52305061,3.0597088,42.12294497,2.18310841,-0.3379988,1.78570263,-0.31861366,0.000718,-0.00455391,0.00220085,3.70042859
23.78816199,0.52305078,3.05711831,42.13685541,2.18063981,-0.32665268,1.78810018,-0.31521052,0.00026834,-0.00459725,0.00238635,3.7000367
23.79595016,0.52305085,3.05461471,42.15078376,2.17819911,-0.31564518,1.79027819,-0.31156514,-0.00017106,-0.00465807,0.00242004,3.70223503
23.80373832,0.52305084,3.05219665,42.1647284,2.17578831,-0.30477649,1.7924875,-0.30755473,-0.00064913,-0.0047377,0.00238192,3.7048491
23.81152648,0.52305082,3.04986084,42.17868724,2.17340951,-0.2944306,1.7940722,-0.30328128,-0.00111051,-0.00482309,0.00220355,3.70481377
23.81931464,0.52305096,3.0476054,42.19265837,2.17106604,-0.28425515,1.79542263,-0.29853396,-0.00158122,-0.00492158,0.00195745,3.70703719
23.8271028,0.52305101,3.04542824,42.20663985,2.1687601,-0.27440471,1.79657333,-0.29352541,-0.00206654,-0.00502564,0.00166707,3.71034327
23.83489097,0.52305111,3.04332627,42.22062862,2.16649412,-0.2647581,1.79737856,-0.28821408,-0.00255091,-0.00512956,0.00134816,3.71093813
23.84267913,0.52305118,3.04129902,42.23462259,2.16427115,-0.2553653,1.79792031,-0.28258173,-0.003022,-0.00522544,0.00098655,3.71397895
23.85046729,0.5230512,3.03934483,42.24861992,2.16209353,-0.24606668,1.79810736,-0.2765476,-0.00349086,-0.00532415,0.00059229,3.71796281
23.85825545,0.52305133,3.03746142,42.26261712,2.159964,-0.23709813,1.79808031,-0.27009823,-0.00396377,-0.00543488,0.00018863,3.71950916
23.86604361,0.52305146,3.03564744,42.27661233,2.15788603,-0.22825661,1.79765896,-0.26346047,-0.00441171,-0.00553731,-0.00024551,3.72323716
23.87383178,0.52305152,3.03390173,42.29060468,2.15586147,-0.21965113,1.79702041,-0.256346,-0.00484718,-0.00565667,-0.00070031,3.7272215
23.88161994,0.52305129,3.03222147,42.30459087,2.15389226,-0.21125817,1.79617706,-0.24898891,-0.00525208,-0.00576425,-0.00118123,3.72887062
23.8894081,0.52305134,3.03060502,42.31856993,2.15198094,-0.20320857,1.7950277,-0.24139242,-0.0056343,-0.00588607,-0.00168557,3.73271001
23.89719626,0.52305144,3.02905245,42.33253967,2.15013051,-0.1949274,1.7940562,-0.23349532,-0.00597779,-0.00600622,-0.00217285,3.73717661
23.90498442,0.52305148,3.02756328,42.34650096,2.14834143,-0.18689556,1.79271225,-0.22568715,-0.00626282,-0.00613444,-0.00271122,3.73906093
23.91277259,0.52305171,3.02613649,42.36045693,2.14661547,-0.17894505,1.79140307,-0.21740982,-0.00652153,-0.00629081,-0.00329136,3.74300616
23.92056075,0.52305187,3.02477231,42.37439805,2.14495493,-0.17113029,1.79009795,-0.20891172,-0.00672996,-0.00644898,-0.0039206,3.74803214
23.92834891,0.52305222,3.02346745,42.38832599,2.14335988,-0.16364663,1.78888384,-0.20050748,-0.00689237,-0.00662867,-0.00459208,3.74919257
23.93613707,0.52305351,3.02222012,42.40224742,2.14183208,-0.15642783,1.78762368,-0.19175688,-0.0070038,-0.00684037,-0.00530936,3.75308429
23.94392523,0.52305396,3.02102786,42.41615855,2.14037163,-0.14952919,1.78631813,-0.18319183,-0.0070297,-0.00705752,-0.00611316,3.75721117
23.9517134,0.52305405,3.01988667,42.43006298,2.1389772,-0.14300254,1.78489799,-0.17444192,-0.00704485,-0.00729559,-0.00692602,3.75903477
23.95950156,0.52305451,3.01879642,42.44394822,2.13765131,-0.13694058,1.78395846,-0.16593247,-0.00699443,-0.00754141,-0.00776006,3.76292533
23.96728972,0.52305535,3.0177535,42.45783468,2.136394,-0.13095457,1.78297736,-0.15697404,-0.00682705,-0.00778152,-0.00866736,3.76721939
23.97507788,0.52305558,3.01675271,42.47170556,2.13520281,-0.12565469,1.7819341,-0.14845817,-0.0066087,-0.0080414,-0.00958631,3.76853223
23.98286604,0.52305563,3.01579137,42.48557485,2.13407852,-0.12089613,1.78093038,-0.13991127,-0.00633201,-0.00829248,-0.01053297,3.77187543
23.99065421,0.52305592,3.01486517,42.49943247,2.13302034,-0.11683551,1.77989014,-0.13163493,-0.00598486,-0.0085404,-0.01148521,3.77600442
23.99844237,0.52305635,3.01396891,42.51328576,2.13202583,-0.11316074,1.77882597,-0.12365127,-0.00554117,-0.00877341,-0.0124399,3.77693676
24.00623053,0.52305658,3.01309908,42.52712783,2.13109318,-0.10993181,1.77777802,-0.11577379,-0.00505138,-0.00899733,-0.01336566,3.7802233
24.01401869,0.52305652,3.01225229,42.54096395,2.13021988,-0.10742324,1.77685325,-0.10828764,-0.0044818,-0.00919569,-0.01427875,3.78414324
24.02180685,0.52305656,3.01142341,42.55479226,2.12940224,-0.10529773,1.77582703,-0.10138085,-0.00387801,-0.00937984,-0.01514888,3.78468956
24.02959502,0.52305705,3.01060988,42.5686139,2.12863808,-0.10359172,1.77502086,-0.09478981,-0.0032264,-0.00954592,-0.01596196,3.78765042
24.03738318,0.52305732,3.00980787,42.58242813,2.12792364,-0.10236337,1.7740979,-0.08869232,-0.00252981,-0.00967872,-0.01673091,3.79104425
24.04517134,0.52305763,3.00901397,42.59623559,2.12725448,-0.10150569,1.77326712,-0.08300455,-0.00181789,-0.00978621,-0.01742522,3.79139625
24.0529595,0.52305777,3.0082255,42.61003732,2.12662772,-0.10084756,1.77252445,-0.07805524,-0.00108313,-0.00986346,-0.01806199,3.7937391
24.06074766,0.52305816,3.00744108,42.62383307,2.12603938,-0.10046241,1.77173515,-0.07325893,-0.0003232,-0.00991132,-0.01866109,3.79771887
24.06853583,0.52305835,3.00665803,42.63762172,2.12548488,-0.10036368,1.77087794,-0.06904146,0.00041325,-0.0099457,-0.01923387,3.79749361
24.07632399,0.52305837,3.00587581,42.65140401,2.12496123,-0.10038218,1.77003599,-0.06535269,0.00114319,-0.00997186,-0.0197517,3.79930512
24.08411215,0.52305843,3.00509303,42.6651806,2.12446551,-0.10063107,1.76934443,-0.06193227,0.00184922,-0.00998364,-0.02024174,3.80240162
24.09190031,0.5230586,3.00430779,42.67895182,2.12399373,-0.10098704,1.76867617,-0.059235,0.00257088,-0.00999469,-0.02073974,3.80180798
24.09968847,0.52305874,3.00351853,42.69271746,2.12354173,-0.10152509,1.76794437,-0.05683188,0.0032597,-0.01001163,-0.02121838,3.8038758
24.10747664,0.52305885,3.00272468,42.70647808,2.12310753,-0.10223175,1.76724896,-0.05481893,0.00392737,-0.01003934,-0.0216808,3.80707759
24.1152648,0.52305903,3.0019248,42.72023295,2.12268729,-0.1031009,1.76658976,-0.05316651,0.00457418,-0.01007106,-0.02214746,3.80642005
24.12305296,0.52305917,3.00111717,42.73398328,2.1222793,-0.10418242,1.76586521,-0.05179171,0.00521781,-0.01012854,-0.02263673,3.80839873
24.13084112,0.52305928,3.00030084,42.74772809,2.12188064,-0.10537413,1.7651956,-0.05058253,0.00585075,-0.01020528,-0.02311368,3.81138207
24.13862928,0.52305912,2.99947435,42.76146741,2.1214905,-0.10670028,1.76450889,-0.04952706,0.00646727,-0.01030779,-0.02359129,3.81094309
24.14641745,0.52305897,2.99863687,42.7752014,2.12110649,-0.10815705,1.76374034,-0.0488886,0.00711357,-0.01044961,-0.02411242,3.81275104
24.15420561,0.52305893,2.99778746,42.78892934,2.12072737,-0.10989804,1.76287753,-0.04851728,0.0077713,-0.01058367,-0.02465854,3.81546097
24.16199377,0.52305882,2.99692394,42.80265039,2.1203499,-0.11172367,1.76190126,-0.04850811,0.00844389,-0.01072503,-0.02521555,3.81470362
24.16978193,0.5230589,2.99604603,42.81636379,2.11997291,-0.1136306,1.76098607,-0.04841094,0.0091191,-0.01088982,-0.02577305,3.81661979
24.17757009,0.52305896,2.99515195,42.83007013,2.11959562,-0.11597266,1.75996328,-0.04867708,0.00980757,-0.01107598,-0.02636429,3.81980969
24.18535826,0.52305936,2.99423988,42.84376793,2.11921462,-0.11828298,1.7586215,-0.04962237,0.01054587,-0.01126015,-0.02697994,3.81882163
24.19314642,0.52306212,2.99330987,42.85745802,2.11882749,-0.12044646,1.75777039,-0.05032014,0.01126715,-0.01145857,-0.02758459,3.8206163
24.20093458,0.52306224,2.99236222,42.87113997,2.11843123,-0.12281566,1.75683605,-0.05155362,0.01202682,-0.01165801,-0.02823992,3.82316298
24.20872274,0.52306215,2.99139515,42.88481415,2.1180236,-0.12550277,1.75579487,-0.05324463,0.0127835,-0.01183957,-0.02891548,3.82198843
24.2165109,0.5230617,2.99040684,42.89848042,2.117602,-0.1283584,1.75465432,-0.05521467,0.01358659,-0.01202588,-0.02963928,3.8236719
24.22429907,0.52306164,2.98939665,42.91213857,2.11716309,-0.13115925,1.75366093,-0.05772302,0.01438374,-0.01218824,-0.03033972,3.82608659
24.23208723,0.52306231,2.98836324,42.92578872,2.11670401,-0.13428477,1.7527599,-0.06050645,0.01518589,-0.01234968,-0.03105482,3.82413699
24.23987539,0.52306254,2.98730569,42.93943218,2.11622299,-0.13737054,1.75189227,-0.06327374,0.01598241,-0.01250412,-0.03177187,3.8250705
24.24766355,0.52306243,2.98622372,42.95306841,2.11571978,-0.14059543,1.75109717,-0.06620327,0.01679681,-0.01266131,-0.03246695,3.82772964
24.25545171,0.52306221,2.98511641,42.9666998,2.11519073,-0.14378186,1.75031908,-0.06966828,0.01766538,-0.01277752,-0.0331875,3.82572695
24.26323988,0.52306207,2.98398292,42.98032505,2.11463374,-0.14727222,1.74970289,-0.07355073,0.01855653,-0.01287219,-0.03391696,3.82607458
24.27102804,0.52306174,2.98282289,42.9939463,2.11404537,-0.15078901,1.74929611,-0.07783725,0.01948128,-0.01294328,-0.03464986,3.82717876
24.2788162,0.52306149,2.98163517,43.00756583,2.11342253,-0.15439237,1.7489901,-0.08242985,0.02041277,-0.01299926,-0.03537765,3.82473823
24.28660436,0.5230612,2.98041944,43.02118201,2.11276288,-0.15792981,1.7487517,-0.08735076,0.0213708,-0.01303626,-0.03610441,3.82444711
24.29439252,0.52306105,2.97917516,43.03479853,2.11206317,-0.16173899,1.74865378,-0.09269936,0.02234521,-0.01305721,-0.03682647,3.8256642
24.30218069,0.5230609,2.97790103,43.04841378,2.11132206,-0.1655642,1.74870421,-0.09809615,0.0233241,-0.013083,-0.0375331,3.82237876
24.30996885,0.5230609,2.97659705,43.06203043,2.11053678,-0.16943126,1.74873272,-0.10393214,0.02431863,-0.01308405,-0.03822367,3.82151471
24.31775701,0.52306096,2.97526322,43.07564688,2.10970341,-0.17327614,1.7489105,-0.1102903,0.02531129,-0.01307458,-0.03888472,3.82210349
24.32554517,0.52306086,2.97390025,43.0892652,2.1088204,-0.17697875,1.74909265,-0.11668887,0.0262811,-0.01305546,-0.03952177,3.81877325
24.33333333,0.52306046,2.97250865,43.10288504,2.10788602,-0.18070085,1.74933632,-0.12356321,0.02723352,-0.01301061,-0.04013877,3.81855783
24.3411215,0.52305983,2.97108795,43.11650671,2.10689744,-0.18427237,1.74948532,-0.1306605,0.02814952,-0.01294901,-0.04071216,3.81840631
24.34890966,0.52305947,2.96964013,43.13012841,2.1058529,-0.18761972,1.74958527,-0.13792281,0.02901555,-0.01287786,-0.04124972,3.81451582
24.35669782,0.52305933,2.96816685,43.14375182,2.10475195,-0.19097225,1.74981239,-0.14514866,0.02983879,-0.01280285,-0.04176934,3.81344191
24.36448598,0.52305947,2.96666746,43.15737751,2.10359432,-0.19433673,1.75014692,-0.15257082,0.03065977,-0.01270837,-0.04228437,3.8140027
24.37227414,0.52305966,2.96514274,43.17100537,2.10237827,-0.19743664,1.75045277,-0.16015264,0.03143506,-0.01260311,-0.04274457,3.81003838
24.38006231,0.52305981,2.96359447,43.18463723,2.10110404,-0.20041894,1.75105724,-0.16754486,0.03214209,-0.01249319,-0.04318248,3.80888036
24.38785047,0.52305962,2.96202293,43.19827381,2.09977112,-0.20347848,1.7516164,-0.17515965,0.03281454,-0.01236169,-0.0435826,3.80916044
24.39563863,0.52305944,2.96042785,43.21191615,2.09837841,-0.20640364,1.75238102,-0.18278553,0.03343914,-0.01222698,-0.04393742,3.80542343
24.40342679,0.52305918,2.95881083,43.22556401,2.09692714,-0.20899809,1.75316499,-0.19026256,0.03400622,-0.01210269,-0.04423202,3.80402676
24.41121495,0.52305904,2.95717353,43.23921848,2.09541733,-0.21165472,1.75423865,-0.19774127,0.03451574,-0.01196563,-0.04450521,3.80320896
24.41900312,0.52305905,2.95551587,43.25288159,2.09385022,-0.21426205,1.75548675,-0.20503,0.03495868,-0.01181954,-0.04473559,3.79899551
24.42679128,0.52305889,2.95383908,43.26655556,2.09222735,-0.21647739,1.75702868,-0.21207,0.03534553,-0.01167089,-0.0448903,3.79705945
24.43457944,0.52305875,2.9521451,43.28024265,2.09054946,-0.21879275,1.7588063,-0.21909458,0.0356773,-0.01151858,-0.04502454,3.79664586
24.4423676,0.52305836,2.95043374,43.293945,2.08881864,-0.22099001,1.76096206,-0.22573121,0.03595215,-0.01136194,-0.04508593,3.79203834
24.45015576,0.52305798,2.94870547,43.30766468,2.08703564,-0.223093,1.76325372,-0.23234373,0.03617948,-0.01119471,-0.04506653,3.79005562
24.45794393,0.52305761,2.94696217,43.32140334,2.08520361,-0.22486741,1.76558872,-0.2386261,0.03635231,-0.01102993,-0.04497987,3.78822199
24.46573209,0.52305832,2.94520595,43.33516158,2.08332453,-0.22624237,1.76855467,-0.24430232,0.03642725,-0.0108785,-0.04483087,3.78322427
24.47352025,0.52305852,2.94343937,43.34894363,2.08140142,-0.2275595,1.77168227,-0.24986443,0.03645725,-0.01071297,-0.04460908,3.78101813
24.48130841,0.523059,2.94166333,43.36275196,2.07943713,-0.22868767,1.77508918,-0.25491001,0.03641007,-0.01056329,-0.04431629,3.77964101
24.48909657,0.52305965,2.93988074,43.37658745,2.0774354,-0.22927419,1.77871135,-0.25955234,0.03633158,-0.01041549,-0.04394199,3.77501068
24.49688474,0.52306009,2.9380947,43.39045193,2.07539993,-0.22954703,1.78246528,-0.26354612,0.03619153,-0.01026171,-0.04350258,3.77233797
24.5046729,0.52306088,2.93630945,43.40434764,2.07333386,-0.22909255,1.78664935,-0.26710881,0.03596863,-0.01013352,-0.04295479,3.7712315
24.51246106,0.52306095,2.93452971,43.4182755,2.07124279,-0.22806014,1.79095573,-0.27000401,0.03570221,-0.00999812,-0.04232537,3.76632928
24.52024922,0.5230609,2.93275941,43.43223694,2.06913071,-0.22656436,1.79532722,-0.27249983,0.03536529,-0.00986891,-0.0416183,3.76388502
24.52803738,0.52306125,2.93100393,43.446232,2.06700194,-0.22428375,1.79967199,-0.27435231,0.03497772,-0.00975753,-0.04083049,3.76301697
24.53582555,0.52306122,2.92926827,43.46026144,2.06486088,-0.22123862,1.80423616,-0.27567887,0.03455045,-0.00965072,-0.03998095,3.7571797
24.54361371,0.52306145,2.92755875,43.47432646,2.06271102,-0.21753061,1.80880227,-0.27653041,0.03406337,-0.00956451,-0.03906798,3.75526215
24.55140187,0.52306174,2.92588173,43.4884274,2.06055634,-0.21295621,1.81339161,-0.2768014,0.03352559,-0.00949493,-0.03810413,3.75398104
24.55919003,0.52306134,2.92424412,43.50256409,2.05840187,-0.20734632,1.81802085,-0.27665909,0.03293764,-0.00943177,-0.03710969,3.7494538
24.56697819,0.52306141,2.9226526,43.51673706,2.05625177,-0.2010106,1.82269007,-0.2757284,0.03229407,-0.00937885,-0.03609847,3.74718138
